Daily Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1,Day,Hours,x0_shifted,y0_shifted,x1_shifted,y1_shifted,distance_km,Avg Weekly Baseline: People Moving,Source Category,Destination Category,geometry,index_right,District
10.0,29,64.106445,9.182774,64.28223,9.098787,"May 02, 2021",16:00,78.2254964258069,19.2957706230666,78.4012814258069,19.2117836230666,20.68170674825737,35.0,Retail,Supermarket,POINT (78.2254964258069 19.2957706230666),180,Nirmal
10.0,22,64.106445,9.518339,64.106445,9.434505,"May 02, 2021",16:00,78.2254964258069,19.6313356230666,78.2254964258069,19.5475016230666,9.321915480319864,41.0,Public Transport,Residential,POINT (78.2254964258069 19.6313356230666),108,Nanded
11.0,31,64.194336,9.098787,64.106445,9.182774,"May 02, 2021",16:00,78.31338742580691,19.2117836230666,78.2254964258069,19.2957706230666,13.12791052265559,129.0,Pharmacy,Supermarket,POINT (78.31338742580691 19.2117836230666),180,Nirmal
14.0,42,64.194336,9.182774,64.106445,9.098787,"May 02, 2021",16:00,78.31338742580691,19.2957706230666,78.2254964258069,19.2117836230666,13.12791052265559,62.0,Pharmacy,Retail,POINT (78.31338742580691 19.2957706230666),176,Adilabad
74.0,149,64.194336,9.182774,64.106445,9.182774,"May 02, 2021",16:00,78.31338742580691,19.2957706230666,78.2254964258069,19.2957706230666,9.224036439284436,422.0,Pharmacy,Supermarket,POINT (78.31338742580691 19.2957706230666),176,Adilabad
14.0,30,64.194336,9.182774,64.194336,9.098787,"May 02, 2021",16:00,78.31338742580691,19.2957706230666,78.31338742580691,19.2117836230666,9.338928304096909,46.0,Pharmacy,Retail,POINT (78.31338742580691 19.2957706230666),176,Adilabad
10.0,24,64.45801,8.594076,64.37012,8.594076,"May 02, 2021",16:00,78.5770614258069,18.7070726230666,78.4891714258069,18.7070726230666,9.256625316002308,21.0,Workplace,Retail,POINT (78.5770614258069 18.7070726230666),170,Nizamabad
15.0,51,64.45801,8.9307,64.5459,8.9307,"May 02, 2021",16:00,78.5770614258069,19.0436966230666,78.6649514258069,19.0436966230666,9.238050039439369,81.0,Retail,Park,POINT (78.5770614258069 19.0436966230666),180,Nirmal
14.0,48,64.5459,8.9307,64.45801,8.9307,"May 02, 2021",16:00,78.6649514258069,19.0436966230666,78.5770614258069,19.0436966230666,9.238050039439369,80.0,Recreation,Public Transport,POINT (78.6649514258069 19.0436966230666),180,Nirmal
12.0,47,64.63379,8.509829,64.72168,8.509829,"May 02, 2021",16:00,78.7528414258069,18.6228256230666,78.84073142580691,18.6228256230666,9.26122419184777,107.0,Residential,Public Transport,POINT (78.7528414258069 18.6228256230666),187,Rajanna Sircilla
12.0,41,64.63379,9.014763,64.72168,9.014763,"May 02, 2021",16:00,78.7528414258069,19.1277596230666,78.84073142580691,19.1277596230666,9.233361568311162,57.0,Workplace,Recreation,POINT (78.7528414258069 19.1277596230666),180,Nirmal
16.0,53,64.72168,8.9307,64.63379,8.9307,"May 02, 2021",16:00,78.84073142580691,19.0436966230666,78.7528414258069,19.0436966230666,9.23805003943803,61.0,Recreation,Park,POINT (78.84073142580691 19.0436966230666),183,Jagtial
10.0,33,64.72168,8.9307,64.72168,8.8466,"May 02, 2021",16:00,78.84073142580691,19.0436966230666,78.84073142580691,18.9595966230666,9.351493330807203,40.0,Recreation,Recreation,POINT (78.84073142580691 19.0436966230666),183,Jagtial
24.0,59,64.72168,8.9307,64.72168,9.014763,"May 02, 2021",16:00,78.84073142580691,19.0436966230666,78.84073142580691,19.1277596230666,9.34737911852171,97.0,Recreation,Recreation,POINT (78.84073142580691 19.0436966230666),183,Jagtial
14.0,56,64.72168,9.014763,64.63379,9.014763,"May 02, 2021",16:00,78.84073142580691,19.1277596230666,78.7528414258069,19.1277596230666,9.233361568311162,58.0,Supermarket,Residential,POINT (78.84073142580691 19.1277596230666),180,Nirmal
11.0,47,64.72168,9.014763,64.72168,8.9307,"May 02, 2021",16:00,78.84073142580691,19.1277596230666,78.84073142580691,19.0436966230666,9.34737911852171,96.0,Supermarket,Public Transport,POINT (78.84073142580691 19.1277596230666),180,Nirmal
22.0,30,64.72168,9.434505,64.72168,9.350634,"May 02, 2021",16:00,78.84073142580691,19.5475016230666,78.84073142580691,19.4636306230666,9.326029692605356,123.0,Pharmacy,Pharmacy,POINT (78.84073142580691 19.5475016230666),176,Adilabad
35.0,56,64.72168,8.509829,64.63379,8.509829,"May 02, 2021",16:00,78.84073142580691,18.6228256230666,78.7528414258069,18.6228256230666,9.26122419184777,109.0,Workplace,Residential,POINT (78.84073142580691 18.6228256230666),183,Jagtial
17.0,38,64.72168,8.509829,64.63379,8.594076,"May 02, 2021",16:00,78.84073142580691,18.6228256230666,78.7528414258069,18.7070726230666,13.171337079123369,63.0,Workplace,Supermarket,POINT (78.84073142580691 18.6228256230666),183,Jagtial
147.0,306,64.72168,8.509829,64.72168,8.594076,"May 02, 2021",16:00,78.84073142580691,18.6228256230666,78.84073142580691,18.7070726230666,9.367838985024218,740.0,Workplace,Workplace,POINT (78.84073142580691 18.6228256230666),183,Jagtial
12.0,30,64.72168,8.509829,64.80957,8.425543,"May 02, 2021",16:00,78.84073142580691,18.6228256230666,78.9286214258069,18.5385396230666,13.177647934585874,31.0,Workplace,Park,POINT (78.84073142580691 18.6228256230666),183,Jagtial
14.0,31,64.72168,8.594076,64.63379,8.509829,"May 02, 2021",16:00,78.84073142580691,18.7070726230666,78.7528414258069,18.6228256230666,13.171337079123369,33.0,Residential,Residential,POINT (78.84073142580691 18.7070726230666),183,Jagtial
19.0,51,64.72168,8.594076,64.63379,8.594076,"May 02, 2021",16:00,78.84073142580691,18.7070726230666,78.7528414258069,18.7070726230666,9.256625316002308,64.0,Residential,Supermarket,POINT (78.84073142580691 18.7070726230666),183,Jagtial
178.0,439,64.72168,8.594076,64.72168,8.509829,"May 02, 2021",16:00,78.84073142580691,18.7070726230666,78.84073142580691,18.6228256230666,9.367838985024218,739.0,Residential,Public Transport,POINT (78.84073142580691 18.7070726230666),183,Jagtial
26.0,59,64.72168,8.594076,64.72168,8.678289,"May 02, 2021",16:00,78.84073142580691,18.7070726230666,78.84073142580691,18.7912856230666,9.364058357518562,85.0,Residential,Park,POINT (78.84073142580691 18.7070726230666),183,Jagtial
22.0,36,64.72168,9.350634,64.72168,9.434505,"May 02, 2021",16:00,78.84073142580691,19.4636306230666,78.84073142580691,19.5475016230666,9.326029692605356,125.0,Park,Workplace,POINT (78.84073142580691 19.4636306230666),176,Adilabad
21.0,49,64.80957,8.594076,64.80957,8.509829,"May 02, 2021",16:00,78.9286214258069,18.7070726230666,78.9286214258069,18.6228256230666,9.367838985024218,113.0,Recreation,Public Transport,POINT (78.9286214258069 18.7070726230666),183,Jagtial
23.0,42,64.80957,8.509829,64.80957,8.594076,"May 02, 2021",16:00,78.9286214258069,18.6228256230666,78.9286214258069,18.7070726230666,9.367838985024218,114.0,Recreation,Retail,POINT (78.9286214258069 18.6228256230666),183,Jagtial
97.0,213,64.80957,9.350634,64.80957,9.434505,"May 02, 2021",16:00,78.9286214258069,19.4636306230666,78.9286214258069,19.5475016230666,9.326029692605356,697.0,Residential,Public Transport,POINT (78.9286214258069 19.4636306230666),178,Komaram Bheem
10.0,22,64.80957,9.434505,64.72168,9.518339,"May 02, 2021",16:00,78.9286214258069,19.5475016230666,78.84073142580691,19.6313356230666,13.102355167798828,53.0,Supermarket,Workplace,POINT (78.9286214258069 19.5475016230666),176,Adilabad
10.0,24,64.80957,9.434505,64.80957,9.266724,"May 02, 2021",16:00,78.9286214258069,19.5475016230666,78.9286214258069,19.3797206230666,18.65639598735073,48.0,Supermarket,Pharmacy,POINT (78.9286214258069 19.5475016230666),176,Adilabad
203.0,450,64.80957,9.434505,64.80957,9.350634,"May 02, 2021",16:00,78.9286214258069,19.5475016230666,78.9286214258069,19.4636306230666,9.326029692605356,703.0,Supermarket,Public Transport,POINT (78.9286214258069 19.5475016230666),176,Adilabad
11.0,30,65.16113,11.352606,65.16113,11.269661,"May 02, 2021",16:00,79.2801814258069,21.4656026230666,79.2801814258069,21.3826576230666,9.223063190532784,34.0,Retail,Recreation,POINT (79.2801814258069 21.4656026230666),140,Nagpur
11.0,30,65.16113,11.352606,65.24902,11.352606,"May 02, 2021",16:00,79.2801814258069,21.4656026230666,79.3680714258069,21.4656026230666,9.095046974163765,43.0,Retail,Residential,POINT (79.2801814258069 21.4656026230666),140,Nagpur
13.0,52,65.24902,11.352606,65.336914,11.352606,"May 02, 2021",16:00,79.3680714258069,21.4656026230666,79.4559654258069,21.4656026230666,9.095460902788792,51.0,Recreation,Supermarket,POINT (79.3680714258069 21.4656026230666),140,Nagpur
12.0,44,65.336914,11.352606,65.24902,11.352606,"May 02, 2021",16:00,79.4559654258069,21.4656026230666,79.3680714258069,21.4656026230666,9.095460902788792,51.0,Public Transport,Residential,POINT (79.4559654258069 21.4656026230666),140,Nagpur
30.0,117,65.336914,10.854305,65.336914,10.93746,"May 02, 2021",16:00,79.4559654258069,20.9673016230666,79.4559654258069,21.0504566230666,9.24641412512852,164.0,Workplace,Residential,POINT (79.4559654258069 20.9673016230666),140,Nagpur
12.0,44,65.336914,11.932035,65.424805,11.932035,"May 02, 2021",16:00,79.4559654258069,22.0450316230666,79.54385642580691,22.0450316230666,9.058518363423351,64.0,Workplace,Recreation,POINT (79.4559654258069 22.0450316230666),36,Seoni
11.0,33,65.336914,12.756109,65.336914,12.673901,"May 02, 2021",16:00,79.4559654258069,22.8691056230666,79.4559654258069,22.7868976230666,9.141112529595665,49.0,Retail,Retail,POINT (79.4559654258069 22.8691056230666),9,Narsimhapur
15.0,52,65.336914,10.93746,65.24902,10.93746,"May 02, 2021",16:00,79.4559654258069,21.0504566230666,79.3680714258069,21.0504566230666,9.121135982147669,60.0,Residential,Retail,POINT (79.4559654258069 21.0504566230666),140,Nagpur
27.0,90,65.336914,10.93746,65.336914,10.854305,"May 02, 2021",16:00,79.4559654258069,21.0504566230666,79.4559654258069,20.9673016230666,9.24641412512852,163.0,Residential,Residential,POINT (79.4559654258069 21.0504566230666),140,Nagpur
16.0,48,65.336914,12.0972,65.424805,12.0972,"May 02, 2021",16:00,79.4559654258069,22.2101966230666,79.54385642580691,22.2101966230666,9.0479066234289,96.0,Park,Park,POINT (79.4559654258069 22.2101966230666),36,Seoni
23.0,82,65.424805,11.352606,65.424805,11.269661,"May 02, 2021",16:00,79.54385642580691,21.4656026230666,79.54385642580691,21.3826576230666,9.223063190532784,99.0,Recreation,Public Transport,POINT (79.54385642580691 21.4656026230666),132,Bhandara
12.0,55,65.424805,11.352606,65.512695,11.352606,"May 02, 2021",16:00,79.54385642580691,21.4656026230666,79.6317464258069,21.4656026230666,9.095046974163765,70.0,Recreation,Park,POINT (79.54385642580691 21.4656026230666),132,Bhandara
14.0,33,65.424805,11.932035,65.336914,11.932035,"May 02, 2021",16:00,79.54385642580691,22.0450316230666,79.4559654258069,22.0450316230666,9.058518363423351,65.0,Recreation,Public Transport,POINT (79.54385642580691 22.0450316230666),36,Seoni
14.0,38,65.424805,11.932035,65.424805,11.849388,"May 02, 2021",16:00,79.54385642580691,22.0450316230666,79.54385642580691,21.9623846230666,9.189927102392891,56.0,Recreation,Retail,POINT (79.54385642580691 22.0450316230666),36,Seoni
16.0,40,65.424805,10.854305,65.336914,10.854305,"May 02, 2021",16:00,79.54385642580691,20.9673016230666,79.4559654258069,20.9673016230666,9.125909760475784,69.0,Workplace,Residential,POINT (79.54385642580691 20.9673016230666),140,Nagpur
15.0,54,65.424805,11.020573,65.512695,11.020573,"May 02, 2021",16:00,79.54385642580691,21.1335696230666,79.6317464258069,21.1335696230666,9.115619213223765,106.0,Workplace,Public Transport,POINT (79.54385642580691 21.1335696230666),132,Bhandara
19.0,61,65.424805,11.269661,65.424805,11.352606,"May 02, 2021",16:00,79.54385642580691,21.3826576230666,79.54385642580691,21.4656026230666,9.223063190532784,100.0,Pharmacy,Pharmacy,POINT (79.54385642580691 21.3826576230666),132,Bhandara
14.0,40,65.424805,11.269661,65.512695,11.269661,"May 02, 2021",16:00,79.54385642580691,21.3826576230666,79.6317464258069,21.3826576230666,9.100214762328736,55.0,Pharmacy,Workplace,POINT (79.54385642580691 21.3826576230666),132,Bhandara
10.0,43,65.424805,11.849388,65.424805,11.932035,"May 02, 2021",16:00,79.54385642580691,21.9623846230666,79.54385642580691,22.0450316230666,9.189927102392891,54.0,Workplace,Recreation,POINT (79.54385642580691 21.9623846230666),36,Seoni
15.0,61,65.424805,12.0972,65.336914,12.0972,"May 02, 2021",16:00,79.54385642580691,22.2101966230666,79.4559654258069,22.2101966230666,9.0479066234289,100.0,Pharmacy,Recreation,POINT (79.54385642580691 22.2101966230666),36,Seoni
11.0,29,65.424805,12.0972,65.424805,12.014641,"May 02, 2021",16:00,79.54385642580691,22.2101966230666,79.54385642580691,22.1276376230666,9.180141948848384,34.0,Pharmacy,Residential,POINT (79.54385642580691 22.2101966230666),36,Seoni
14.0,36,65.424805,12.50935,65.424805,12.427008,"May 02, 2021",16:00,79.54385642580691,22.6223466230666,79.54385642580691,22.5400046230666,9.15601264976589,69.0,Retail,Supermarket,POINT (79.54385642580691 22.6223466230666),36,Seoni
15.0,58,65.424805,12.427008,65.424805,12.50935,"May 02, 2021",16:00,79.54385642580691,22.5400046230666,79.54385642580691,22.6223466230666,9.15601264976589,71.0,Retail,Pharmacy,POINT (79.54385642580691 22.5400046230666),36,Seoni
18.0,56,65.512695,10.687874,65.600586,10.687874,"May 02, 2021",16:00,79.6317464258069,20.8008706230666,79.71963742580691,20.8008706230666,9.136029614306697,140.0,Public Transport,Recreation,POINT (79.6317464258069 20.8008706230666),132,Bhandara
14.0,56,65.512695,10.687874,65.68848,10.687874,"May 02, 2021",16:00,79.6317464258069,20.8008706230666,79.8075314258069,20.8008706230666,18.272370392592727,152.0,Public Transport,Workplace,POINT (79.6317464258069 20.8008706230666),132,Bhandara
10.0,47,65.512695,10.93746,65.424805,10.93746,"May 02, 2021",16:00,79.6317464258069,21.0504566230666,79.54385642580691,21.0504566230666,9.120720885065753,38.0,Recreation,Workplace,POINT (79.6317464258069 21.0504566230666),132,Bhandara
12.0,51,65.512695,11.352606,65.424805,11.352606,"May 02, 2021",16:00,79.6317464258069,21.4656026230666,79.54385642580691,21.4656026230666,9.095046974163765,71.0,Public Transport,Pharmacy,POINT (79.6317464258069 21.4656026230666),132,Bhandara
11.0,36,65.512695,11.849388,65.512695,11.766699,"May 02, 2021",16:00,79.6317464258069,21.9623846230666,79.6317464258069,21.8796956230666,9.19459728931204,33.0,Supermarket,Park,POINT (79.6317464258069 21.9623846230666),36,Seoni
11.0,35,65.512695,11.849388,65.600586,11.849388,"May 02, 2021",16:00,79.6317464258069,21.9623846230666,79.71963742580691,21.9623846230666,9.06380012566386,84.0,Supermarket,Workplace,POINT (79.6317464258069 21.9623846230666),36,Seoni
14.0,48,65.512695,11.932035,65.424805,11.932035,"May 02, 2021",16:00,79.6317464258069,22.0450316230666,79.54385642580691,22.0450316230666,9.05841529805529,65.0,Workplace,Recreation,POINT (79.6317464258069 22.0450316230666),36,Seoni
14.0,50,65.512695,11.932035,65.600586,11.932035,"May 02, 2021",16:00,79.6317464258069,22.0450316230666,79.71963742580691,22.0450316230666,9.058518363423351,79.0,Workplace,Public Transport,POINT (79.6317464258069 22.0450316230666),36,Seoni
23.0,75,65.512695,11.020573,65.424805,11.020573,"May 02, 2021",16:00,79.6317464258069,21.1335696230666,79.54385642580691,21.1335696230666,9.115619213223765,107.0,Residential,Recreation,POINT (79.6317464258069 21.1335696230666),132,Bhandara
14.0,39,65.512695,11.020573,65.600586,11.020573,"May 02, 2021",16:00,79.6317464258069,21.1335696230666,79.71963742580691,21.1335696230666,9.115722929450104,105.0,Residential,Supermarket,POINT (79.6317464258069 21.1335696230666),132,Bhandara
13.0,35,65.600586,10.521278,65.68848,10.521278,"May 02, 2021",16:00,79.71963742580691,20.6342746230666,79.8075314258069,20.6342746230666,9.146394484340068,71.0,Residential,Pharmacy,POINT (79.71963742580691 20.6342746230666),102,Chandrapur
19.0,65,65.600586,10.687874,65.512695,10.687874,"May 02, 2021",16:00,79.71963742580691,20.8008706230666,79.6317464258069,20.8008706230666,9.136029614306697,148.0,Retail,Workplace,POINT (79.71963742580691 20.8008706230666),132,Bhandara
12.0,39,65.600586,10.687874,65.600586,10.604597,"May 02, 2021",16:00,79.71963742580691,20.8008706230666,79.71963742580691,20.7175936230666,9.259979906179035,77.0,Retail,Public Transport,POINT (79.71963742580691 20.8008706230666),132,Bhandara
61.0,169,65.600586,10.687874,65.68848,10.687874,"May 02, 2021",16:00,79.71963742580691,20.8008706230666,79.8075314258069,20.8008706230666,9.136341456109893,422.0,Retail,Workplace,POINT (79.71963742580691 20.8008706230666),132,Bhandara
18.0,51,65.600586,11.186672,65.600586,11.103643,"May 02, 2021",16:00,79.71963742580691,21.2996686230666,79.71963742580691,21.2166396230666,9.232403564371078,81.0,Public Transport,Workplace,POINT (79.71963742580691 21.2996686230666),132,Bhandara
12.0,27,65.600586,11.601189,65.68848,11.601189,"May 02, 2021",16:00,79.71963742580691,21.7141856230666,79.8075314258069,21.7141856230666,9.079858410241515,77.0,Park,Supermarket,POINT (79.71963742580691 21.7141856230666),15,Balaghat
11.0,42,65.600586,10.604597,65.600586,10.687874,"May 02, 2021",16:00,79.71963742580691,20.7175936230666,79.71963742580691,20.8008706230666,9.259979906179035,72.0,Supermarket,Recreation,POINT (79.71963742580691 20.7175936230666),132,Bhandara
16.0,49,65.600586,10.604597,65.68848,10.687874,"May 02, 2021",16:00,79.71963742580691,20.7175936230666,79.8075314258069,20.8008706230666,13.010226481731683,217.0,Supermarket,Workplace,POINT (79.71963742580691 20.7175936230666),132,Bhandara
14.0,56,65.600586,10.771111,65.68848,10.771111,"May 02, 2021",16:00,79.71963742580691,20.8841076230666,79.8075314258069,20.8841076230666,9.131289679993577,93.0,Park,Park,POINT (79.71963742580691 20.8841076230666),132,Bhandara
11.0,42,65.600586,10.854305,65.68848,10.854305,"May 02, 2021",16:00,79.71963742580691,20.9673016230666,79.8075314258069,20.9673016230666,9.126221256856004,56.0,Retail,Residential,POINT (79.71963742580691 20.9673016230666),132,Bhandara
14.0,44,65.600586,10.93746,65.512695,10.93746,"May 02, 2021",16:00,79.71963742580691,21.0504566230666,79.6317464258069,21.0504566230666,9.120824659338211,53.0,Public Transport,Recreation,POINT (79.71963742580691 21.0504566230666),132,Bhandara
44.0,119,65.600586,10.93746,65.600586,11.020573,"May 02, 2021",16:00,79.71963742580691,21.0504566230666,79.71963742580691,21.1335696230666,9.241743938209371,190.0,Public Transport,Supermarket,POINT (79.71963742580691 21.0504566230666),132,Bhandara
21.0,55,65.600586,11.020573,65.512695,11.020573,"May 02, 2021",16:00,79.71963742580691,21.1335696230666,79.6317464258069,21.1335696230666,9.115722929450104,108.0,Pharmacy,Public Transport,POINT (79.71963742580691 21.1335696230666),132,Bhandara
29.0,102,65.600586,11.020573,65.600586,10.93746,"May 02, 2021",16:00,79.71963742580691,21.1335696230666,79.71963742580691,21.0504566230666,9.241743938209371,185.0,Pharmacy,Residential,POINT (79.71963742580691 21.1335696230666),132,Bhandara
25.0,64,65.600586,11.020573,65.600586,11.103643,"May 02, 2021",16:00,79.71963742580691,21.1335696230666,79.71963742580691,21.2166396230666,9.236962556363494,133.0,Pharmacy,Workplace,POINT (79.71963742580691 21.1335696230666),132,Bhandara
18.0,58,65.600586,11.103643,65.600586,11.186672,"May 02, 2021",16:00,79.71963742580691,21.2166396230666,79.71963742580691,21.2996686230666,9.232403564371078,83.0,Pharmacy,Residential,POINT (79.71963742580691 21.2166396230666),132,Bhandara
19.0,66,65.600586,11.103643,65.600586,11.020573,"May 02, 2021",16:00,79.71963742580691,21.2166396230666,79.71963742580691,21.1335696230666,9.236962556363494,133.0,Pharmacy,Supermarket,POINT (79.71963742580691 21.2166396230666),132,Bhandara
14.0,50,65.600586,11.103643,65.68848,11.103643,"May 02, 2021",16:00,79.71963742580691,21.2166396230666,79.8075314258069,21.2166396230666,9.110915646331888,67.0,Pharmacy,Supermarket,POINT (79.71963742580691 21.2166396230666),132,Bhandara
18.0,62,65.600586,11.932035,65.512695,11.932035,"May 02, 2021",16:00,79.71963742580691,22.0450316230666,79.6317464258069,22.0450316230666,9.058518363423351,82.0,Pharmacy,Public Transport,POINT (79.71963742580691 22.0450316230666),36,Seoni
11.0,43,65.600586,11.932035,65.600586,12.014641,"May 02, 2021",16:00,79.71963742580691,22.0450316230666,79.71963742580691,22.1276376230666,9.185368110400477,83.0,Pharmacy,Workplace,POINT (79.71963742580691 22.0450316230666),36,Seoni
15.0,37,65.600586,12.014641,65.600586,11.932035,"May 02, 2021",16:00,79.71963742580691,22.1276376230666,79.71963742580691,22.0450316230666,9.185368110400477,87.0,Supermarket,Public Transport,POINT (79.71963742580691 22.1276376230666),36,Seoni
19.0,68,65.600586,12.014641,65.600586,12.0972,"May 02, 2021",16:00,79.71963742580691,22.1276376230666,79.71963742580691,22.2101966230666,9.180141948848384,116.0,Supermarket,Pharmacy,POINT (79.71963742580691 22.1276376230666),36,Seoni
20.0,43,65.600586,12.014641,65.68848,11.932035,"May 02, 2021",16:00,79.71963742580691,22.1276376230666,79.8075314258069,22.0450316230666,12.899045600356128,135.0,Supermarket,Retail,POINT (79.71963742580691 22.1276376230666),36,Seoni
26.0,68,65.600586,12.014641,65.68848,12.014641,"May 02, 2021",16:00,79.71963742580691,22.1276376230666,79.8075314258069,22.1276376230666,9.053529402636697,134.0,Supermarket,Workplace,POINT (79.71963742580691 22.1276376230666),36,Seoni
11.0,39,65.600586,11.766699,65.600586,11.849388,"May 02, 2021",16:00,79.71963742580691,21.8796956230666,79.71963742580691,21.9623846230666,9.19459728931204,69.0,Public Transport,Workplace,POINT (79.71963742580691 21.8796956230666),36,Seoni
14.0,41,65.600586,11.849388,65.512695,11.849388,"May 02, 2021",16:00,79.71963742580691,21.9623846230666,79.6317464258069,21.9623846230666,9.06380012566386,84.0,Park,Retail,POINT (79.71963742580691 21.9623846230666),36,Seoni
12.0,62,65.600586,11.849388,65.600586,11.766699,"May 02, 2021",16:00,79.71963742580691,21.9623846230666,79.71963742580691,21.8796956230666,9.19459728931204,70.0,Park,Workplace,POINT (79.71963742580691 21.9623846230666),36,Seoni
14.0,44,65.600586,11.849388,65.68848,11.849388,"May 02, 2021",16:00,79.71963742580691,21.9623846230666,79.8075314258069,21.9623846230666,9.064109502043609,89.0,Park,Park,POINT (79.71963742580691 21.9623846230666),36,Seoni
16.0,78,65.600586,12.0972,65.600586,12.014641,"May 02, 2021",16:00,79.71963742580691,22.2101966230666,79.71963742580691,22.1276376230666,9.180141948848384,114.0,Recreation,Workplace,POINT (79.71963742580691 22.2101966230666),36,Seoni
24.0,82,65.68848,10.687874,65.512695,10.687874,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.6317464258069,20.8008706230666,18.272370392592727,153.0,Pharmacy,Workplace,POINT (79.8075314258069 20.8008706230666),132,Bhandara
97.0,303,65.68848,10.687874,65.600586,10.687874,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.71963742580691,20.8008706230666,9.136341456109893,429.0,Pharmacy,Recreation,POINT (79.8075314258069 20.8008706230666),132,Bhandara
46.0,142,65.68848,10.687874,65.600586,10.604597,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.71963742580691,20.7175936230666,13.010226481731683,227.0,Pharmacy,Public Transport,POINT (79.8075314258069 20.8008706230666),132,Bhandara
25.0,77,65.68848,10.687874,65.600586,10.771111,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.71963742580691,20.8841076230666,13.003518155459195,147.0,Pharmacy,Pharmacy,POINT (79.8075314258069 20.8008706230666),132,Bhandara
13.0,33,65.68848,10.687874,65.600586,11.020573,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.71963742580691,21.1335696230666,38.10349492618493,87.0,Pharmacy,Supermarket,POINT (79.8075314258069 20.8008706230666),132,Bhandara
132.0,395,65.68848,10.687874,65.68848,10.771111,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.8075314258069,20.8841076230666,9.255532109112998,583.0,Pharmacy,Park,POINT (79.8075314258069 20.8008706230666),132,Bhandara
14.0,39,65.68848,10.687874,65.68848,10.854305,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.8075314258069,20.9673016230666,18.50628283638012,103.0,Pharmacy,Residential,POINT (79.8075314258069 20.8008706230666),132,Bhandara
11.0,33,65.68848,10.687874,65.68848,10.521278,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.8075314258069,20.6342746230666,18.52462999927687,65.0,Pharmacy,Pharmacy,POINT (79.8075314258069 20.8008706230666),132,Bhandara
112.0,334,65.68848,10.687874,65.68848,10.604597,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.8075314258069,20.7175936230666,9.259979906179035,374.0,Pharmacy,Recreation,POINT (79.8075314258069 20.8008706230666),132,Bhandara
56.0,167,65.68848,10.687874,65.77637,10.687874,"May 02, 2021",16:00,79.8075314258069,20.8008706230666,79.8954214258069,20.8008706230666,9.13592566703632,203.0,Pharmacy,Public Transport,POINT (79.8075314258069 20.8008706230666),132,Bhandara
12.0,40,65.68848,11.186672,65.68848,11.103643,"May 02, 2021",16:00,79.8075314258069,21.2996686230666,79.8075314258069,21.2166396230666,9.232403564371078,54.0,Public Transport,Supermarket,POINT (79.8075314258069 21.2996686230666),132,Bhandara
16.0,53,65.68848,11.186672,65.68848,11.269661,"May 02, 2021",16:00,79.8075314258069,21.2996686230666,79.8075314258069,21.3826576230666,9.227955767305392,89.0,Public Transport,Supermarket,POINT (79.8075314258069 21.2996686230666),132,Bhandara
15.0,56,65.68848,11.352606,65.77637,11.352606,"May 02, 2021",16:00,79.8075314258069,21.4656026230666,79.8954214258069,21.4656026230666,9.095046974163765,83.0,Recreation,Pharmacy,POINT (79.8075314258069 21.4656026230666),132,Bhandara
13.0,47,65.68848,11.352606,65.77637,11.435509,"May 02, 2021",16:00,79.8075314258069,21.4656026230666,79.8954214258069,21.5485056230666,12.948031787701234,69.0,Recreation,Retail,POINT (79.8075314258069 21.4656026230666),132,Bhandara
14.0,49,65.68848,11.683966,65.68848,11.601189,"May 02, 2021",16:00,79.8075314258069,21.7969626230666,79.8075314258069,21.7141856230666,9.204382442856549,97.0,Residential,Supermarket,POINT (79.8075314258069 21.7969626230666),15,Balaghat
12.0,44,65.68848,11.683966,65.68848,11.766699,"May 02, 2021",16:00,79.8075314258069,21.7969626230666,79.8075314258069,21.8796956230666,9.199489866084294,45.0,Residential,Residential,POINT (79.8075314258069 21.7969626230666),15,Balaghat
13.0,44,65.68848,11.932035,65.600586,11.932035,"May 02, 2021",16:00,79.8075314258069,22.0450316230666,79.71963742580691,22.0450316230666,9.058827559519669,58.0,Retail,Public Transport,POINT (79.8075314258069 22.0450316230666),36,Seoni
18.0,52,65.68848,11.932035,65.600586,12.014641,"May 02, 2021",16:00,79.8075314258069,22.0450316230666,79.71963742580691,22.1276376230666,12.899045600356128,130.0,Retail,Workplace,POINT (79.8075314258069 22.0450316230666),36,Seoni
14.0,51,65.68848,11.932035,65.68848,11.849388,"May 02, 2021",16:00,79.8075314258069,22.0450316230666,79.8075314258069,21.9623846230666,9.189927102392891,93.0,Retail,Park,POINT (79.8075314258069 22.0450316230666),36,Seoni
19.0,77,65.68848,11.932035,65.68848,12.014641,"May 02, 2021",16:00,79.8075314258069,22.0450316230666,79.8075314258069,22.1276376230666,9.185368110400477,74.0,Retail,Workplace,POINT (79.8075314258069 22.0450316230666),36,Seoni
